103;18;6;0;"3 Wanneer Gods Geest je leven leidt,";0;;
103;18;6;1;"  dan zul je pas gaan merken,";0;;
103;18;6;2;"  dat Zijn aanwezigheid je vrede geeft";0;;
103;18;6;3;"  en altijd zal versterken..";0;;
103;19;1;0;"‘t Is feest vandaag, ‘t is pinksterfeest,";0;;
103;19;1;1;"wij staan in vuur en vlam,";0;;
103;19;1;2;"want Hij die bij ons is geweest,";0;;
103;19;1;3;"werkt verder aan zijn plan.";0;;
103;19;2;0;"Wij weten het nu zonneklaar:";0;;
103;19;2;1;"al ging Hij van ons heen,";0;;
103;19;2;2;"wat Hij beloofd heeft, maakt Hij waar;";0;;
103;19;2;3;"wij zijn niet meer alleen.";0;;
103;19;3;0;"Wij gaan op weg de wereld rond,";0;;
103;19;3;1;"er is geen houden aan.";0;;
103;19;3;2;"De woorden gaan van mond tot mond,";0;;
103;19;3;3;"voor ieder te verstaan.";0;;
103;19;4;0;"De wonderen zijn om ons heen,";0;;
103;19;4;1;"ze waaien op de wind.";0;;
103;19;4;2;"‘t Is feest vandaag voor iedereen:";0;;
103;19;4;3;"een nieuwe tijd begint!";0;;
103;20;1;0;"Vlammetje, vlammetje, schijn maar zacht.";0;;
103;20;1;1;"Breng het licht maar in de nacht.";0;;
103;20;1;2;"Vlammetje, vlammetje, schijn maar zacht.";0;;
103;20;1;3;"Breng het licht waar ik op wacht.";0;;
103;20;2;0;"Vlammetje, vlammetje, heel alleen.";0;;
103;20;2;1;"Breng het licht maar om je heen.";0;;
103;20;2;2;"Vlammetje, vlammetje, heel alleen.";0;;
103;20;2;3;"Breng het licht voor iedereen.";0;;
103;21;1;0;"Jezus zegt dat Hij hier van ons verwacht,";0;;
103;21;1;1;"dat wij zijn als kaarsjes brandend in de nacht.";0;;
103;21;1;2;"En Hij wenst, dat ieder tot Zijn ere schijn’,";0;;
103;21;1;3;"jij in jouw klein hoekje en ik in ’t mijn’.";0;;
103;21;2;0;"Jezus zegt dat Hij ieders kaarsje ziet,";0;;
103;21;2;1;"of het helder licht geeft of ook bijna niet.";0;;
103;21;2;2;"Hij ziet uit de hemel of wij lichtjes zijn.";0;;
103;21;2;3;"jij in jouw klein hoekje en ik in ’t mijn’!";0;;
103;21;3;0;"Jezus zegt ons ook dat ’t zo donker is,";0;;
103;21;3;1;"overal op aarde zond’en droefenis.";0;;
103;21;3;2;"Laat ons dan in ’t duister held’re lichtjes zijn,";0;;
103;21;3;3;"jij in jouw klein hoekje en ik in ’t mijn’.";0;;
103;22;1;0;"1 Als je veel van iemand houdt,";0;;
103;22;1;1;"  geef je ’t mooiste wat je hebt,";0;;
103;22;1;2;"  da’s heel gewoon.";0;;
103;22;1;3;"  Omdat God van mensen houdt,";0;;
103;22;1;4;"  gaf Hij ’t mooiste wat Hij had:";0;;
103;22;1;5;"  Zijn eigen Zoon.";0;;
103;22;2;0;"Refrein:";0;;
103;22;2;1;"  Hoe ik ook denk, hoe ik ook denk,";0;;
103;22;2;2;"  een mooier geschenk ken ik niet.";0;;
103;22;2;3;"  Hoe ik ook denk, hoe ik ook denk,";0;;
103;22;2;4;"  een mooier geschenk ken ik niet.";0;;
103;22;3;0;"2 Als je veel van iemand houdt,";0;;
103;22;3;1;"  geef je ’t mooiste wat je hebt,";0;;
103;22;3;2;"  da’s heel gewoon.";0;;
103;22;3;3;"  En de wijzen brachten goud,";0;;
